DayofMonth str,DayOfWeek str,FlightDate int,UniqueCarrier str,AirlineID int,Carrier str,TailNum str,FlightNum int,OriginAirportID int,OriginAirportSeqID int,OriginCityMarketID int,Origin str,OriginCityName str,OriginState str,OriginStateFips int,OriginStateName str,OriginWac int
16,7,20121216,DL,19790,DL,N914DL,1159,10792,1079204,30792,BUF,BuffaloNY,NY,36,NewYork,22
30,7,20121230,EV,20366,EV,N11176,4361,11618,1161802,31703,EWR,NewarkNJ,NJ,34,NewJersey,21
27,4,20121227,DL,19790,DL,N375NC,980,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
20,4,20121220,OO,20304,OO,N793SK,5192,11066,1106602,31066,CMH,ColumbusOH,OH,39,Ohio,44
18,2,20121218,EV,20366,EV,N26545,4471,11618,1161802,31703,EWR,NewarkNJ,NJ,34,NewJersey,21
10,1,20121210,MQ,20398,MQ,N843MQ,2780,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
1,6,20121201,US,20355,US,N801AW,652,13198,1319801,33198,MCI,KansasCityMO,MO,29,Missouri,64
19,3,20121219,B6,20409,B6,N517JB,432,14986,1498603,34986,SRQ,Sarasota/BradentonFL,FL,12,Florida,33
17,1,20121217,WN,19393,WN,N962WN,521,12451,1245102,31136,JAX,JacksonvilleFL,FL,12,Florida,33
23,7,20121223,US,20355,US,N832AW,282,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
29,6,20121229,AA,19805,AA,N3GNAA,1230,14747,1474703,30559,SEA,SeattleWA,WA,53,Washington,93
31,1,20121231,EV,20366,EV,N12567,6061,11775,1177502,31775,FSD,SiouxFallsSD,SD,46,SouthDakota,67
16,7,20121216,US,20355,US,N665AW,488,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
2,7,20121202,WN,19393,WN,N729SW,3260,15304,1530402,33195,TPA,TampaFL,FL,12,Florida,33
7,5,20121207,AA,19805,AA,N359AA,162,12173,1217301,32134,HNL,HonoluluHI,HI,15,Hawaii,2
25,2,20121225,WN,19393,WN,N345SA,2378,10423,1042302,30423,AUS,AustinTX,TX,48,Texas,74
16,7,20121216,EV,20366,EV,N36915,4608,14524,1452401,34524,RIC,RichmondVA,VA,51,Virginia,38
22,6,20121222,OO,20304,OO,N773SK,5170,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
5,3,20121205,WN,19393,WN,N480WN,110,11042,1104202,30647,CLE,ClevelandOH,OH,39,Ohio,44
26,3,20121226,EV,20366,EV,N14998,5886,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
14,5,20121214,DL,19790,DL,N946DL,2158,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
14,5,20121214,EV,20366,EV,N615QX,4933,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
30,7,20121230,OO,20304,OO,N234SW,6268,11638,1163804,31638,FAT,FresnoCA,CA,6,California,91
22,6,20121222,UA,19977,UA,N81449,1200,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
27,4,20121227,WN,19393,WN,N949WN,4482,13232,1323202,30977,MDW,ChicagoIL,IL,17,Illinois,41
26,3,20121226,UA,19977,UA,N16732,1691,14908,1490803,32575,SNA,SantaAnaCA,CA,6,California,91
26,3,20121226,WN,19393,WN,N694SW,4552,10821,1082103,30852,BWI,BaltimoreMD,MD,24,Maryland,35
2,7,20121202,OO,20304,OO,N416SW,4545,13367,1336703,33367,MLI,MolineIL,IL,17,Illinois,41
4,2,20121204,UA,19977,UA,N35407,1215,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
5,3,20121205,DL,19790,DL,N710TW,1322,12478,1247802,31703,JFK,NewYorkNY,NY,36,NewYork,22
15,6,20121215,WN,19393,WN,N249WN,3330,14057,1405702,34057,PDX,PortlandOR,OR,41,Oregon,92
10,1,20121210,YV,20378,YV,N942LR,2833,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
31,1,20121231,AA,19805,AA,N377AA,490,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
24,1,20121224,WN,19393,WN,N941WN,1472,10821,1082103,30852,BWI,BaltimoreMD,MD,24,Maryland,35
4,2,20121204,MQ,20398,MQ,N648MQ,3208,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
29,6,20121229,AA,19805,AA,N5DDAA,572,14843,1484303,34819,SJU,SanJuanPR,PR,72,PuertoRico,3
27,4,20121227,AA,19805,AA,N3DJAA,336,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
12,3,20121212,WN,19393,WN,N326SW,884,14122,1412202,30198,PIT,PittsburghPA,PA,42,Pennsylvania,23
18,2,20121218,WN,19393,WN,N491WN,1267,13232,1323202,30977,MDW,ChicagoIL,IL,17,Illinois,41
25,2,20121225,EV,20366,EV,N13914,4449,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
25,2,20121225,MQ,20398,MQ,N542MQ,4646,12953,1295302,31703,LGA,NewYorkNY,NY,36,NewYork,22
21,5,20121221,UA,19977,UA,N482UA,352,12264,1226402,30852,IAD,WashingtonDC,VA,51,Virginia,38
30,7,20121230,AA,19805,AA,N474AA,479,15304,1530402,33195,TPA,TampaFL,FL,12,Florida,33
10,1,20121210,MQ,20398,MQ,N823MQ,2730,12448,1244803,32448,JAN,Jackson/VicksburgMS,MS,28,Mississippi,53
7,5,20121207,DL,19790,DL,N926DH,1071,13342,1334205,33342,MKE,MilwaukeeWI,WI,55,Wisconsin,45
4,2,20121204,OO,20304,OO,N308SW,7779,14543,1454302,34543,RKS,RockSpringsWY,WY,56,Wyoming,88
27,4,20121227,EV,20366,EV,N11106,5963,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
21,5,20121221,WN,19393,WN,N750SA,2809,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
12,3,20121212,EV,20366,EV,N23139,6022,15370,1537002,34653,TUL,TulsaOK,OK,40,Oklahoma,73
23,7,20121223,DL,19790,DL,N953DL,1039,11278,1127802,30852,DCA,WashingtonDC,VA,51,Virginia,38
7,5,20121207,OO,20304,OO,N561SW,5441,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
1,6,20121201,OO,20304,OO,N806SK,4611,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
13,4,20121213,EV,20366,EV,N12924,4680,12951,1295102,32951,LFT,LafayetteLA,LA,22,Louisiana,72
18,2,20121218,OO,20304,OO,N928SW,5531,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
29,6,20121229,UA,19977,UA,N23707,1127,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
26,3,20121226,UA,19977,UA,N38403,1275,14057,1405702,34057,PDX,PortlandOR,OR,41,Oregon,92
14,5,20121214,YV,20378,YV,N931LR,2804,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
7,5,20121207,US,20355,US,N703UW,1762,11278,1127802,30852,DCA,WashingtonDC,VA,51,Virginia,38
14,5,20121214,OO,20304,OO,N271YV,5315,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
9,7,20121209,DL,19790,DL,N942DL,1146,11252,1125203,31252,DAB,DaytonaBeachFL,FL,12,Florida,33
12,3,20121212,WN,19393,WN,N493WN,1252,14683,1468303,33214,SAT,SanAntonioTX,TX,48,Texas,74
4,2,20121204,MQ,20398,MQ,N922MQ,4098,11203,1120302,30424,CWA,MosineeWI,WI,55,Wisconsin,45
10,1,20121210,AA,19805,AA,N3DJAA,2078,14843,1484303,34819,SJU,SanJuanPR,PR,72,PuertoRico,3
18,2,20121218,WN,19393,WN,N951WN,1774,15304,1530402,33195,TPA,TampaFL,FL,12,Florida,33
28,5,20121228,US,20355,US,N564UW,1535,10721,1072102,30721,BOS,BostonMA,MA,25,Massachusetts,13
6,4,20121206,WN,19393,WN,N957WN,765,10821,1082103,30852,BWI,BaltimoreMD,MD,24,Maryland,35
24,1,20121224,AA,19805,AA,N552AA,531,15016,1501603,31123,STL,St.LouisMO,MO,29,Missouri,64
28,5,20121228,WN,19393,WN,N949WN,3344,12889,1288903,32211,LAS,LasVegasNV,NV,32,Nevada,85
30,7,20121230,EV,20366,EV,N845AS,5224,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
22,6,20121222,AS,19930,AS,N623AS,519,14908,1490803,32575,SNA,SantaAnaCA,CA,6,California,91
31,1,20121231,DL,19790,DL,N979DL,2146,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
5,3,20121205,MQ,20398,MQ,N519MQ,3654,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
23,7,20121223,WN,19393,WN,N223WN,1762,13198,1319801,33198,MCI,KansasCityMO,MO,29,Missouri,64
24,1,20121224,DL,19790,DL,N920DL,1971,11433,1143302,31295,DTW,DetroitMI,MI,26,Michigan,43
31,1,20121231,OO,20304,OO,N217AG,3482,14747,1474703,30559,SEA,SeattleWA,WA,53,Washington,93
6,4,20121206,EV,20366,EV,N836AS,5707,12264,1226402,30852,IAD,WashingtonDC,VA,51,Virginia,38
13,4,20121213,WN,19393,WN,N287WN,684,12889,1288903,32211,LAS,LasVegasNV,NV,32,Nevada,85
6,4,20121206,WN,19393,WN,N7714B,804,12889,1288903,32211,LAS,LasVegasNV,NV,32,Nevada,85
23,7,20121223,AA,19805,AA,N3AKAA,358,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
26,3,20121226,EV,20366,EV,N12142,6161,13502,1350202,33502,MTJ,Montrose/DeltaCO,CO,8,Colorado,82
28,5,20121228,EV,20366,EV,N14568,4092,11618,1161802,31703,EWR,NewarkNJ,NJ,34,NewJersey,21
10,1,20121210,EV,20366,EV,N12528,3273,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
15,6,20121215,MQ,20398,MQ,N681MQ,4111,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
18,2,20121218,WN,19393,WN,N713SW,3653,10721,1072102,30721,BOS,BostonMA,MA,25,Massachusetts,13
31,1,20121231,DL,19790,DL,N324NB,860,14908,1490803,32575,SNA,SantaAnaCA,CA,6,California,91
31,1,20121231,FL,20437,FL,N988AT,398,13204,1320402,31454,MCO,OrlandoFL,FL,12,Florida,33
8,6,20121208,WN,19393,WN,N962WN,2167,14679,1467903,33570,SAN,SanDiegoCA,CA,6,California,91
28,5,20121228,WN,19393,WN,N743SW,478,14747,1474703,30559,SEA,SeattleWA,WA,53,Washington,93
15,6,20121215,EV,20366,EV,N14573,4202,13296,1329604,30721,MHT,ManchesterNH,NH,33,NewHampshire,14
16,7,20121216,WN,19393,WN,N203WN,1755,14307,1430702,30721,PVD,ProvidenceRI,RI,44,RhodeIsland,15
14,5,20121214,OO,20304,OO,N506CA,2930,14698,1469802,34236,SBP,SanLuisObispoCA,CA,6,California,91
26,3,20121226,HA,19690,HA,N481HA,206,12173,1217301,32134,HNL,HonoluluHI,HI,15,Hawaii,2
3,1,20121203,MQ,20398,MQ,N849MQ,4024,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
23,7,20121223,OO,20304,OO,N743SK,5611,14683,1468303,33214,SAT,SanAntonioTX,TX,48,Texas,74
11,2,20121211,AA,19805,AA,N3HKAA,1664,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
23,7,20121223,DL,19790,DL,N696DL,1667,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
23,7,20121223,UA,19977,UA,N473UA,661,13204,1320402,31454,MCO,OrlandoFL,FL,12,Florida,33
26,3,20121226,AA,19805,AA,N4WLAA,1216,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
26,3,20121226,MQ,20398,MQ,N716MQ,3260,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
19,3,20121219,MQ,20398,MQ,N925MQ,2943,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
6,4,20121206,AA,19805,AA,N3EGAA,720,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
12,3,20121212,WN,19393,WN,N949WN,1036,14570,1457002,34570,RNO,RenoNV,NV,32,Nevada,85
28,5,20121228,UA,19977,UA,N565UA,312,15304,1530402,33195,TPA,TampaFL,FL,12,Florida,33
17,1,20121217,AA,19805,AA,N3CXAA,1076,14908,1490803,32575,SNA,SantaAnaCA,CA,6,California,91
3,1,20121203,DL,19790,DL,N3752,736,14893,1489302,33192,SMF,SacramentoCA,CA,6,California,91
11,2,20121211,DL,19790,DL,N324US,1144,11433,1143302,31295,DTW,DetroitMI,MI,26,Michigan,43
27,4,20121227,UA,19977,UA,N411UA,690,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
17,1,20121217,AS,19930,AS,N791AS,122,11630,1163002,31517,FAI,FairbanksAK,AK,2,Alaska,1
24,1,20121224,B6,20409,B6,N178JB,1032,14843,1484303,34819,SJU,SanJuanPR,PR,72,PuertoRico,3
11,2,20121211,MQ,20398,MQ,N823MQ,2711,14814,1481402,30476,SHV,ShreveportLA,LA,22,Louisiana,72
3,1,20121203,EV,20366,EV,N877AS,5737,12264,1226402,30852,IAD,WashingtonDC,VA,51,Virginia,38
2,7,20121202,AA,19805,AA,N482AA,605,13198,1319801,33198,MCI,KansasCityMO,MO,29,Missouri,64
6,4,20121206,WN,19393,WN,N918WN,194,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
15,6,20121215,EV,20366,EV,N14907,5984,13029,1302902,33029,LNK,LincolnNE,NE,31,Nebraska,65
30,7,20121230,AA,19805,AA,N4XWAA,1380,14679,1467903,33570,SAN,SanDiegoCA,CA,6,California,91
8,6,20121208,AA,19805,AA,N526AA,595,10821,1082103,30852,BWI,BaltimoreMD,MD,24,Maryland,35
4,2,20121204,EV,20366,EV,N906EV,4959,13244,1324402,33244,MEM,MemphisTN,TN,47,Tennessee,54
26,3,20121226,US,20355,US,N648AW,254,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
23,7,20121223,EV,20366,EV,N582CA,4905,10994,1099402,30994,CHS,CharlestonSC,SC,45,SouthCarolina,37
5,3,20121205,AA,19805,AA,N3BKAA,74,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
3,1,20121203,WN,19393,WN,N432WN,261,13232,1323202,30977,MDW,ChicagoIL,IL,17,Illinois,41
18,2,20121218,EV,20366,EV,N16918,6016,10257,1025702,30257,ALB,AlbanyNY,NY,36,NewYork,22
2,7,20121202,AA,19805,AA,N566AA,600,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
22,6,20121222,AA,19805,AA,N581AA,1426,15016,1501603,31123,STL,St.LouisMO,MO,29,Missouri,64
26,3,20121226,MQ,20398,MQ,N518MQ,3710,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
14,5,20121214,DL,19790,DL,N929DL,1914,15624,1562401,31504,VPS,ValparaisoFL,FL,12,Florida,33
28,5,20121228,OO,20304,OO,N292SW,5439,11603,1160302,31603,EUG,EugeneOR,OR,41,Oregon,92
31,1,20121231,AA,19805,AA,N3EMAA,1908,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
25,2,20121225,EV,20366,EV,N12552,4461,14321,1432103,34321,PWM,PortlandME,ME,23,Maine,12
20,4,20121220,OO,20304,OO,N803SK,4739,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
1,6,20121201,AS,19930,AS,N320AS,730,14747,1474703,30559,SEA,SeattleWA,WA,53,Washington,93
23,7,20121223,DL,19790,DL,N556NW,1827,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
3,1,20121203,MQ,20398,MQ,N656MQ,3985,12478,1247802,31703,JFK,NewYorkNY,NY,36,NewYork,22
17,1,20121217,MQ,20398,MQ,N619MQ,4314,14122,1412202,30198,PIT,PittsburghPA,PA,42,Pennsylvania,23
4,2,20121204,WN,19393,WN,N491WN,300,10821,1082103,30852,BWI,BaltimoreMD,MD,24,Maryland,35
9,7,20121209,EV,20366,EV,N13949,5979,15412,1541202,35412,TYS,KnoxvilleTN,TN,47,Tennessee,54
10,1,20121210,YV,20378,YV,N914FJ,2763,14262,1426202,34262,PSP,PalmSpringsCA,CA,6,California,91
29,6,20121229,MQ,20398,MQ,N606MQ,3964,10821,1082103,30852,BWI,BaltimoreMD,MD,24,Maryland,35
14,5,20121214,US,20355,US,N679AW,70,14747,1474703,30559,SEA,SeattleWA,WA,53,Washington,93
9,7,20121209,MQ,20398,MQ,N528MQ,3765,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
4,2,20121204,EV,20366,EV,N11176,4637,13851,1385103,33851,OKC,OklahomaCityOK,OK,40,Oklahoma,73
19,3,20121219,F9,20436,F9,N953FR,851,15016,1501603,31123,STL,St.LouisMO,MO,29,Missouri,64
26,3,20121226,FL,20437,FL,N952AT,103,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
8,6,20121208,AA,19805,AA,N4YCAA,1759,14027,1402702,34027,PBI,WestPalmBeach/PalmBeachFL,FL,12,Florida,33
21,5,20121221,OO,20304,OO,N629BR,7395,14794,1479402,34794,SGU,St.GeorgeUT,UT,49,Utah,87
26,3,20121226,AS,19930,AS,N519AS,347,13796,1379601,32457,OAK,OaklandCA,CA,6,California,91
15,6,20121215,EV,20366,EV,N829AS,5736,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
11,2,20121211,UA,19977,UA,N23707,1644,10721,1072102,30721,BOS,BostonMA,MA,25,Massachusetts,13
16,7,20121216,AA,19805,AA,N541AA,1327,11267,1126702,31267,DAY,DaytonOH,OH,39,Ohio,44
17,1,20121217,OO,20304,OO,N969SW,6491,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
11,2,20121211,FL,20437,FL,N950AT,358,14635,1463502,31714,RSW,FortMyersFL,FL,12,Florida,33
22,6,20121222,MQ,20398,MQ,N692MQ,3430,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
1,6,20121201,WN,19393,WN,N960WN,1703,14908,1490803,32575,SNA,SantaAnaCA,CA,6,California,91
23,7,20121223,DL,19790,DL,N367NW,2378,14869,1486903,34614,SLC,SaltLakeCityUT,UT,49,Utah,87
9,7,20121209,DL,19790,DL,N359NW,1995,14869,1486903,34614,SLC,SaltLakeCityUT,UT,49,Utah,87
30,7,20121230,WN,19393,WN,N647SW,1875,15376,1537602,30436,TUS,TucsonAZ,AZ,4,Arizona,81
31,1,20121231,WN,19393,WN,N455WN,3427,14307,1430702,30721,PVD,ProvidenceRI,RI,44,RhodeIsland,15
10,1,20121210,AA,19805,AA,N507AA,1554,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
7,5,20121207,AS,19930,AS,N305AS,639,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
25,2,20121225,UA,19977,UA,N511UA,388,11042,1104202,30647,CLE,ClevelandOH,OH,39,Ohio,44
5,3,20121205,AA,19805,AA,N3JDAA,2298,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
4,2,20121204,VX,21171,VX,N835VA,321,11697,1169703,32467,FLL,FortLauderdaleFL,FL,12,Florida,33
18,2,20121218,AA,19805,AA,N5DWAA,1613,12478,1247802,31703,JFK,NewYorkNY,NY,36,NewYork,22
9,7,20121209,AS,19930,AS,N767AS,343,13796,1379601,32457,OAK,OaklandCA,CA,6,California,91
26,3,20121226,FL,20437,FL,N993AT,256,13204,1320402,31454,MCO,OrlandoFL,FL,12,Florida,33
10,1,20121210,WN,19393,WN,N400WN,1103,13204,1320402,31454,MCO,OrlandoFL,FL,12,Florida,33
12,3,20121212,WN,19393,WN,N298WN,1814,13495,1349502,33495,MSY,NewOrleansLA,LA,22,Louisiana,72
11,2,20121211,UA,19977,UA,N54711,1177,11618,1161802,31703,EWR,NewarkNJ,NJ,34,NewJersey,21
13,4,20121213,WN,19393,WN,N687SW,2698,14679,1467903,33570,SAN,SanDiegoCA,CA,6,California,91
26,3,20121226,EV,20366,EV,N17108,6004,13198,1319801,33198,MCI,KansasCityMO,MO,29,Missouri,64
20,4,20121220,EV,20366,EV,N27200,4097,10693,1069302,30693,BNA,NashvilleTN,TN,47,Tennessee,54
6,4,20121206,AA,19805,AA,N5DJAA,297,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
29,6,20121229,WN,19393,WN,N527SW,2129,11259,1125903,30194,DAL,DallasTX,TX,48,Texas,74
23,7,20121223,WN,19393,WN,N603SW,1329,12448,1244803,32448,JAN,Jackson/VicksburgMS,MS,28,Mississippi,53
23,7,20121223,FL,20437,FL,N952AT,611,13204,1320402,31454,MCO,OrlandoFL,FL,12,Florida,33
16,7,20121216,WN,19393,WN,N946WN,3442,13796,1379601,32457,OAK,OaklandCA,CA,6,California,91
6,4,20121206,MQ,20398,MQ,N687MQ,3404,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
12,3,20121212,YV,20378,YV,N521LR,3751,11433,1143302,31295,DTW,DetroitMI,MI,26,Michigan,43
10,1,20121210,EV,20366,EV,N605QX,4920,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
2,7,20121202,DL,19790,DL,N366NW,1832,13487,1348702,31650,MSP,MinneapolisMN,MN,27,Minnesota,63
8,6,20121208,OO,20304,OO,N768SK,5209,10423,1042302,30423,AUS,AustinTX,TX,48,Texas,74
19,3,20121219,AA,19805,AA,N520AA,1025,14100,1410002,34100,PHL,PhiladelphiaPA,PA,42,Pennsylvania,23
5,3,20121205,MQ,20398,MQ,N607MQ,4321,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
2,7,20121202,FL,20437,FL,N937AT,120,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
23,7,20121223,AA,19805,AA,N618AA,1696,14843,1484303,34819,SJU,SanJuanPR,PR,72,PuertoRico,3
8,6,20121208,OO,20304,OO,N693CA,4708,14869,1486903,34614,SLC,SaltLakeCityUT,UT,49,Utah,87
29,6,20121229,OO,20304,OO,N937SW,5659,10800,1080003,32575,BUR,BurbankCA,CA,6,California,91
24,1,20121224,WN,19393,WN,N225WN,837,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
3,1,20121203,UA,19977,UA,N825UA,621,11278,1127802,30852,DCA,WashingtonDC,VA,51,Virginia,38
21,5,20121221,AA,19805,AA,N5CBAA,889,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
10,1,20121210,OO,20304,OO,N284YV,5325,14747,1474703,30559,SEA,SeattleWA,WA,53,Washington,93
17,1,20121217,US,20355,US,N665AW,487,11057,1105703,31057,CLT,CharlotteNC,NC,37,NorthCarolina,36
7,5,20121207,AS,19930,AS,N559AS,129,14747,1474703,30559,SEA,SeattleWA,WA,53,Washington,93
23,7,20121223,YV,20378,YV,N521LR,3727,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
19,3,20121219,UA,19977,UA,N24224,1025,11884,1188402,31884,GEG,SpokaneWA,WA,53,Washington,93
8,6,20121208,UA,19977,UA,N17105,1476,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
17,1,20121217,WN,19393,WN,N710SW,3732,10874,1087402,30647,CAK,AkronOH,OH,39,Ohio,44
20,4,20121220,MQ,20398,MQ,N622MQ,3383,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
25,2,20121225,MQ,20398,MQ,N621MQ,2840,10279,1027903,30279,AMA,AmarilloTX,TX,48,Texas,74
20,4,20121220,US,20355,US,N163US,1760,11057,1105703,31057,CLT,CharlotteNC,NC,37,NorthCarolina,36
3,1,20121203,F9,20436,F9,N904FR,558,14679,1467903,33570,SAN,SanDiegoCA,CA,6,California,91
20,4,20121220,WN,19393,WN,N390SW,1334,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
30,7,20121230,AS,19930,AS,N767AS,338,14747,1474703,30559,SEA,SeattleWA,WA,53,Washington,93
8,6,20121208,WN,19393,WN,N284WN,3413,14747,1474703,30559,SEA,SeattleWA,WA,53,Washington,93
7,5,20121207,MQ,20398,MQ,N625MQ,2702,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
16,7,20121216,WN,19393,WN,N621SW,1875,15376,1537602,30436,TUS,TucsonAZ,AZ,4,Arizona,81
1,6,20121201,EV,20366,EV,N24128,4400,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
4,2,20121204,US,20355,US,N627AW,29,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
8,6,20121208,OO,20304,OO,N809SK,4530,13342,1334205,33342,MKE,MilwaukeeWI,WI,55,Wisconsin,45
10,1,20121210,WN,19393,WN,N278WN,833,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
26,3,20121226,WN,19393,WN,N284WN,2349,14679,1467903,33570,SAN,SanDiegoCA,CA,6,California,91
6,4,20121206,WN,19393,WN,N968WN,688,12889,1288903,32211,LAS,LasVegasNV,NV,32,Nevada,85
13,4,20121213,AA,19805,AA,N348AA,231,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
1,6,20121201,OO,20304,OO,N578SW,5307,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
25,2,20121225,AS,19930,AS,N319AS,98,10299,1029904,30299,ANC,AnchorageAK,AK,2,Alaska,1
18,2,20121218,EV,20366,EV,N842AS,5479,12951,1295102,32951,LFT,LafayetteLA,LA,22,Louisiana,72
10,1,20121210,WN,19393,WN,N432WN,965,14683,1468303,33214,SAT,SanAntonioTX,TX,48,Texas,74
29,6,20121229,AA,19805,AA,N3JVAA,1360,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
9,7,20121209,B6,20409,B6,N520JB,974,11697,1169703,32467,FLL,FortLauderdaleFL,FL,12,Florida,33
18,2,20121218,YV,20378,YV,N929LR,2684,10994,1099402,30994,CHS,CharlestonSC,SC,45,SouthCarolina,37
8,6,20121208,AA,19805,AA,N3FKAA,2009,15304,1530402,33195,TPA,TampaFL,FL,12,Florida,33
5,3,20121205,US,20355,US,N945UW,1804,14100,1410002,34100,PHL,PhiladelphiaPA,PA,42,Pennsylvania,23
28,5,20121228,WN,19393,WN,N746SW,3826,10821,1082103,30852,BWI,BaltimoreMD,MD,24,Maryland,35
15,6,20121215,EV,20366,EV,N11191,4370,10994,1099402,30994,CHS,CharlestonSC,SC,45,SouthCarolina,37
22,6,20121222,MQ,20398,MQ,N501MQ,3678,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
10,1,20121210,WN,19393,WN,N764SW,942,14307,1430702,30721,PVD,ProvidenceRI,RI,44,RhodeIsland,15
13,4,20121213,EV,20366,EV,N835AS,5700,10868,1086803,30868,CAE,ColumbiaSC,SC,45,SouthCarolina,37
15,6,20121215,WN,19393,WN,N360SW,2177,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
30,7,20121230,US,20355,US,N441US,1948,11697,1169703,32467,FLL,FortLauderdaleFL,FL,12,Florida,33
13,4,20121213,DL,19790,DL,N338NB,1942,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
21,5,20121221,OO,20304,OO,N435SW,2605,14674,1467402,34674,SAF,SantaFeNM,NM,35,NewMexico,86
25,7,20121125,AA,19805,AA,N557AA,419,11267,1126702,31267,DAY,DaytonOH,OH,39,Ohio,44
24,1,20121224,DL,19790,DL,N921DL,1024,10792,1079204,30792,BUF,BuffaloNY,NY,36,NewYork,22
25,2,20121225,WN,19393,WN,N932WN,1630,14893,1489302,33192,SMF,SacramentoCA,CA,6,California,91
